Date,CMCSA,VZ,TMUS,T,QCOM,QQQ,SPY,IXP,IYZ,IXTC
11/30/2015,28.816782,40.034264,35.5,29.23938,44.073521,110.787781,196.64946,53.190956,27.679056,252.240005
12/1/2015,29.238194,40.148781,36.18,29.326225,44.534222,111.895454,198.524612,53.448822,27.874895,254.470001
12/2/2015,28.636856,39.567417,35.720001,29.143858,46.837715,111.205574,196.498703,52.924198,27.60445,252.929993
12/3/2015,28.229652,39.25032,34.560001,28.744385,46.431229,109.320572,193.747162,52.532963,27.278046,248.690002
12/4/2015,28.7647,40.263287,35.450001,29.621481,47.280354,111.876022,197.525787,53.119827,27.51119,253.270004
12/7/2015,28.58477,40.571583,36.59,29.760429,47.361652,111.370766,196.329071,53.004223,27.389956,252.779999
12/8/2015,28.191772,40.254486,36.889999,29.395693,44.696827,111.380486,195.009842,52.390694,27.492537,250.830002
12/9/2015,27.741959,39.954994,36.07,29.152536,43.89286,109.689804,193.492737,52.070583,27.044901,246.830002
12/10/2015,28.253325,39.919758,36.34,29.23938,43.874798,110.185356,193.992188,52.043911,26.951641,247.059998
12/11/2015,27.448387,39.479336,36,28.805168,42.872093,107.649323,190.232346,51.20808,26.130968,241.610001
12/14/2015,27.164293,40.034264,36.52,29.178589,42.302998,108.46553,191.193497,51.439262,26.028385,242.339996
12/15/2015,27.344223,40.122356,38.16,29.360956,43.377956,109.126244,193.200607,51.972782,26.289507,246.589996
12/16/2015,27.794039,40.967964,39.130001,29.873323,43.423134,110.748917,196.027542,52.933094,26.988943,250.729996
12/17/2015,27.183235,40.606815,39.200001,29.552008,42.944359,109.135971,193.040405,52.381798,26.634562,247.149994
12/18/2015,26.705002,40.131165,37.889999,29.178589,42.844997,107.042473,189.600998,51.732697,26.336136,243.789993
12/21/2015,26.733416,40.430649,38.98,29.604111,44.046421,108.231529,191.165024,51.901695,26.578608,246.910004
12/22/2015,26.937016,40.818222,39.259998,29.882002,44.326462,108.942986,192.899704,52.273525,26.895687,248.869995
12/23/2015,27.069595,41.355526,40.130001,30.203314,44.299358,109.75193,195.288422,53.044388,27.483213,253.440002
12/24/2015,27.131149,41.144135,39.669998,30.099106,44.760056,109.732414,194.966171,52.835796,27.360882,253.210007
12/28/2015,27.079067,41.179363,39.779999,30.185947,44.787163,109.673965,194.52063,52.772316,27.332869,252.75
12/29/2015,27.254257,41.584553,40.119999,30.333574,45.961494,111.399033,196.596542,53.303673,27.566322,255.860001
12/30/2015,26.851791,41.196983,39.740002,30.168575,45.536922,110.395157,195.20314,52.822559,27.202135,253.720001
12/31/2015,26.719212,40.712517,39.119999,29.882002,45.157528,109.020966,193.250412,52.51392,26.88464,250.970001
1/4/2016,26.462387,40.404221,38.950001,29.829897,45.274956,106.720863,190.548859,51.814949,26.277653,246.520004
1/5/2016,26.467146,40.959156,40.220001,30.038319,44.38969,106.535675,190.87117,52.005577,26.501774,246.899994
1/6/2016,26.262632,40.589111,40.049999,29.994286,43.938026,105.512329,188.463501,51.597084,26.277653,244.059998
1/7/2016,25.972519,40.366188,40.509998,29.509941,41.679691,102.208382,183.941971,50.98888,25.614641,238.470001
1/8/2016,26.001055,39.97385,39.880001,29.536358,41.444836,101.370201,181.922913,50.798252,25.390528,234.339996
1/11/2016,26.024836,40.205688,39.68,29.897415,41.616467,101.682076,182.102997,51.016117,25.418541,235.970001
1/12/2016,26.096172,40.063019,40.060001,29.853386,42.022968,102.861366,183.572266,51.152279,25.25979,236.320007
1/13/2016,25.468384,39.367512,38.849998,29.71249,41.643559,99.313759,178.993896,50.462387,24.568764,230.059998
1/14/2016,26.181782,40.009521,39.389999,30.205635,43.11599,101.428658,181.932373,51.106895,25.026337,232.419998
1/15/2016,25.630087,39.61718,37.790001,29.93264,41.39064,98.280647,178.026978,49.972187,24.316637,223.589996
1/19/2016,25.801302,40.009521,37.650002,30.390572,41.634537,98.495064,178.263962,50.380684,24.28862,223.589996
1/20/2016,25.496922,39.608261,37.360001,29.853386,41.489998,98.192932,175.979507,49.345837,23.765682,217.990005
1/21/2016,25.834597,40.901192,37.099998,30.41699,42.501728,98.290398,176.965332,50.28083,23.840387,218.220001
1/22/2016,26.314955,41.944454,37.849998,30.945366,43.423134,101.136284,180.59584,51.660625,24.914276,224.309998
1/25/2016,25.78228,41.935539,37.889999,30.822081,42.980492,99.635376,177.865845,51.061504,24.792883,222.210007
1/26/2016,26.081907,43.023384,39.43,31.174332,43.829628,100.532028,180.29248,51.960186,25.474569,227.830002
1/27/2016,25.739475,43.718891,38.5,31.244783,42.935333,98.027252,178.330353,52.350521,25.343836,224.470001
1/28/2016,25.734718,43.701054,38.669998,31.288813,39.376209,99.411209,179.259262,52.286976,25.325159,222.460007
1/29/2016,26.495676,44.557064,40.150002,31.75555,40.957035,101.48716,183.629166,53.385368,25.950821,229.580002
2/1/2016,26.543238,45.261494,40.59,31.861225,41.652603,101.760063,183.562775,54.002647,26.062876,228.470001
2/2/2016,25.963007,44.503563,39.27,31.75555,38.978737,99.557404,180.254593,52.995037,25.465235,222.300003
2/3/2016,27.508711,45.136654,38.34,32.336761,40.406002,99.079834,181.335205,53.821095,25.773394,224.050003
2/4/2016,27.684679,44.967239,38.700001,32.169441,41.246101,99.070107,181.619568,53.766632,26.006847,226.970001
2/5/2016,28.2554,45.44875,35.66,32.477669,39.764633,95.629692,178.159714,53.439835,25.502586,219.839996
2/8/2016,28.250643,45.243652,33.959999,32.68021,39.647202,94.167747,175.76149,52.822559,24.671486,216.149994
2/9/2016,27.684679,44.717567,33.889999,32.275127,39.394268,93.875374,175.770981,52.541153,24.400679,213.970001
2/10/2016,26.543238,44.565983,34.57,32.081383,38.807102,94.235985,175.619339,52.277905,24.466047,214.139999
2/11/2016,26.652628,44.039894,34.029999,31.887644,38.843239,94.099533,173.334839,51.969261,24.746193,222.770004
2/12/2016,27.00457,44.681896,35.110001,32.116604,40.252434,95.532227,176.908432,52.305138,25.15707,227.259995
2/16/2016,27.337492,44.797817,36.450001,32.275127,42.212666,97.686134,179.894363,52.822559,25.502586,233.970001
2/17/2016,27.44212,44.869152,36.849998,32.266312,43.730259,99.898514,182.832886,53.594158,25.988171,240.320007
2/18/2016,27.261396,45.421989,36.630001,32.574543,44.335491,98.758217,182.084045,53.739395,26.053537,239.779999
2/19/2016,27.470655,45.350658,34.950001,32.204674,44.642624,99.050606,181.998734,53.267361,25.801407,238.970001
2/22/2016,27.656145,45.537907,35.830002,32.460049,46.322823,100.658714,184.633926,53.812016,26.184271,241.520004
2/23/2016,27.366028,45.145573,36.200001,32.354378,45.545956,99.001869,182.302094,53.158428,26.315008,239.369995
2/24/2016,27.775043,45.314987,36.779999,32.671402,46.539627,99.947243,183.13623,53.267361,26.800594,242.229996
2/25/2016,27.836872,45.573582,38.360001,32.909172,46.648014,100.93161,185.354324,54.002647,26.996696,245.179993
2/26/2016,27.542,45.493328,37.470001,32.697826,46.629955,100.804909,184.927795,53.657703,27.230146,244.029999
2/29/2016,27.456388,45.234745,37.099998,32.539314,46.310825,99.898514,183.477463,53.566917,27.631693,243.130005
3/1/2016,28.165037,45.885666,38.650002,32.926785,47.514412,103.105011,187.790482,54.656231,27.921173,249.039993
3/2/2016,28.236374,46.474171,38.77,33.190975,48.189144,103.143997,188.634109,54.828709,28.332056,250.059998
3/3/2016,28.497953,46.269081,38.970001,33.45517,47.760597,102.949074,189.373459,55.019337,28.276028,250
3/4/2016,28.412348,46.197754,38.48,33.402325,48.015911,102.98806,189.989609,54.992111,28.191984,249.610001
3/7/2016,28.041382,46.55442,38.639999,33.578453,48.599461,102.354553,190.141312,55.037495,28.406763,251.869995
3/8/2016,27.722727,46.77734,38.950001,33.543228,47.833542,101.506638,188.065369,54.955795,28.201321,249.25
3/9/2016,27.955774,46.670341,38.200001,33.446354,47.368526,102.15963,188.994339,55.228127,27.939852,251.279999
3/10/2016,27.760775,46.652504,37.57,33.736965,47.432343,102.003716,189.145966,55.064728,27.84647,249.210007
3/11/2016,28.136497,46.839756,37.75,33.78101,47.614712,103.78727,192.198257,56.045109,28.126619,253.679993
3/14/2016,28.16979,46.848671,37.09,33.745773,47.49617,103.962669,191.951813,56.026955,28.135952,252.020004
3/15/2016,28.250643,46.964596,36.77,33.921898,47.076733,103.923706,191.638977,55.854477,27.697058,250.119995
3/16/2016,28.493198,47.446102,37.18,34.142052,46.775845,104.849594,192.748016,56.498989,27.94919,252.669998
3/17/2016,28.892704,47.820599,37.16,34.450279,46.848793,104.791115,193.970856,56.689613,28.098604,255.910004
3/18/2016,28.421858,47.472851,36.93,33.957127,47.040268,104.955338,194.732712,56.235737,28.257349,256.76001
3/21/2016,28.459904,47.651176,37.349998,34.274151,47.605587,105.365891,195.009018,56.217579,28.107941,255.899994
3/22/2016,28.474176,47.446102,37.279999,34.018772,47.432343,105.688454,194.904205,56.199429,28.079927,256.190002
3/23/2016,28.179304,47.178596,37.07,33.939514,46.493183,104.818481,193.61795,55.80909,27.733141,252.279999
3/24/2016,28.54076,47.758186,37,34.23893,46.374657,104.847801,193.532181,55.881714,27.911705,253.509995
3/28/2016,28.57881,47.61552,37.040001,34.40625,45.763733,104.70118,193.646515,55.990639,28.024475,253.220001
3/29/2016,28.892704,48.19511,38.43,34.740883,46.219639,106.3825,195.437759,56.725929,28.738716,256.920013
3/30/2016,28.916483,48.186192,38.439999,34.670433,46.493183,106.900581,196.295273,56.97102,28.860884,259.450012
3/31/2016,29.049652,48.221863,38.299999,34.494308,46.629959,106.744179,195.818878,56.526222,28.879681,260.059998
4/1/2016,29.425373,48.159435,39.360001,34.388634,46.392891,107.878075,197.152832,56.353745,29.274391,261.329987
4/4/2016,29.346548,48.525024,39.66,34.661636,46.18317,107.467537,196.514435,56.208504,29.434158,258.119995
4/5/2016,29.203232,48.230774,39.139999,34.511925,45.65432,106.431366,194.551682,55.318901,29.105232,253.610001
4/6/2016,29.714397,48.226269,39.099998,34.449512,46.155815,108.181114,196.676422,55.781857,29.199213,256.339996
4/7/2016,29.332218,46.856609,38.82,34.404938,45.617855,106.626877,194.322983,55.373367,28.804501,252.679993
4/8/2016,29.427759,47.01881,38.700001,34.324696,46.101105,106.54866,194.847046,55.86356,28.870287,253.910004
4/11/2016,29.351326,46.505188,38.639999,34.226627,46.502304,106.157669,194.389709,55.818169,28.719919,253.270004
4/12/2016,29.48509,46.811562,38.889999,34.476261,46.338177,107.047203,196.200012,56.399132,28.889082,253.809998
4/13/2016,29.594967,46.216839,38.849998,34.101814,47.341164,108.415726,198.181824,56.462677,28.983061,258.079987
4/14/2016,29.542416,46.279915,38.810001,34.253372,47.249989,108.425507,198.191345,56.580688,29.067642,257.679993
4/15/2016,29.604525,46.270901,39.290001,34.306866,46.557011,108.151787,197.972183,56.653309,29.236805,256
4/18/2016,29.848156,46.613316,39.25,34.458427,47.003799,108.728523,199.363297,57.007332,29.405966,257.309998
4/19/2016,29.752613,46.928699,39.849998,34.699146,47.259106,108.063805,199.992157,57.751694,29.678501,258.850006
4/20/2016,29.36088,46.631336,40.150002,34.52084,47.49617,108.151787,200.182739,57.488445,29.678501,259.890015
4/21/2016,29.112465,45.08147,40.25,33.754105,47.113213,108.161552,199.106049,56.64423,29.199213,258.320007
4/22/2016,29.1889,45.55003,40.220001,33.941338,47.997669,106.529121,199.106049,56.916561,29.631516,258.970001
4/25/2016,29.141127,45.739265,41.18,34.066151,47.80619,106.529121,198.763031,56.607918,29.481148,259.420013
4/26/2016,29.165014,45.450912,39.330002,33.959164,48.243858,106.011047,199.05838,56.607918,29.51874,259.720001
4/27/2016,29.284445,46.577267,39.700001,34.52084,48.234741,105.160606,199.468094,57.070877,29.763083,261.670013
4/28/2016,29.212788,45.973545,39.759998,34.449512,47.532646,103.889847,197.657791,56.48991,29.50934,258.640015
4/29/2016,29.026476,45.901455,39.279999,34.609997,46.064632,103.34243,196.590652,56.444523,29.33078,255.440002
5/2/2016,29.251007,46.243866,39.990002,34.859631,46.602596,104.319939,198.153259,57.17981,29.838266,255.630005
5/3/2016,29.117245,45.667171,39.66,34.690235,46.256115,103.352226,196.428665,56.517143,29.481148,250.800003
5/4/2016,29.088581,45.811352,39.099998,34.663486,46.037281,102.687515,195.332947,56.063259,29.481148,247.820007
5/5/2016,29.165014,45.811352,39.25,34.538673,46.620834,102.658173,195.294846,55.972488,28.851494,246.229996
5/6/2016,29.341774,46.063656,39.490002,34.761559,46.429352,103.205589,196.009445,56.045109,28.719919,248.330002
5/9/2016,29.341774,46.027615,39.900002,34.645664,46.684662,103.49884,196.171417,55.908943,28.710522,247.889999
5/10/2016,29.924595,46.442116,40.810001,35.046856,47.550877,104.916222,198.610565,56.87117,29.086437,252.550003
5/11/2016,29.652292,46.090687,40.82,34.930954,47.550877,103.96804,196.75264,56.653309,28.992455,250.490005
5/12/2016,29.743059,46.37904,40.720001,35.260822,46.967327,103.508621,196.809799,57.079952,28.795099,249.720001
5/13/2016,29.542416,45.901455,40.639999,34.904205,46.794083,103.127388,195.094772,56.335594,28.691729,248.300003
5/16/2016,29.618853,46.162769,40.619999,35.020107,47.332047,104.417694,197.019394,56.753159,28.973663,250.610001
5/17/2016,28.868828,45.865414,40.720001,34.868546,47.404999,103.107841,195.180527,56.31744,28.503767,248.050003
5/18/2016,28.844938,45.405857,40.68,34.280121,48.134441,103.479294,195.237686,55.86356,28.851494,248.820007
5/19/2016,28.782839,44.721031,40.810001,34.271206,48.107086,102.94165,194.561203,55.364288,28.616543,251.240005
5/20/2016,29.504198,44.748066,41.700001,34.280121,49.711872,104.075562,195.790298,55.627537,28.926672,254.779999
5/23/2016,29.528086,44.279495,41.639999,34.164219,49.401859,103.938713,195.523529,55.373367,28.804501,254.639999
5/24/2016,29.829048,44.675972,41.869999,34.324696,50.687508,106.020805,198.057938,55.872631,29.086437,259.299988
5/25/2016,29.905485,44.919266,42.119999,34.431683,51.043118,106.783279,199.401398,56.435444,29.208605,262.140015
5/26/2016,29.757391,45.198608,42.630001,34.627823,50.824284,107.096092,199.458557,56.553455,29.358976,263.070007
5/27/2016,30.039251,45.61311,42.540001,34.761559,50.879517,107.653267,200.316116,56.589767,29.50934,263.51001
5/31/2016,30.239893,45.865414,42.759998,34.904205,50.557316,107.858528,199.934998,56.480835,29.697298,264.700012
6/1/2016,30.445314,45.441902,42.619999,34.529755,50.437649,107.868324,200.344681,56.217579,29.358976,263.570007
6/2/2016,30.411875,45.748268,43.189999,34.627823,50.520493,108.093147,200.954437,56.326515,29.687904,265.850006
6/3/2016,30.364101,45.88343,43.630001,34.957695,50.575726,107.584831,200.354187,56.680534,29.114632,266.190002
6/6/2016,30.287666,45.694206,43.07,35.073597,50.529701,107.975838,201.373703,56.834858,29.236805,266.679993
6/7/2016,30.216005,46.631336,43.740002,35.4748,50.483673,107.702141,201.688095,57.415825,29.669107,268.390015
6/8/2016,30.201674,46.424088,43.91,35.537209,50.575726,107.887871,202.34552,57.370434,29.772484,268.570007
6/9/2016,30.063133,46.811562,43.080002,35.74226,50.612549,107.711914,202.06926,57.02549,29.603323,266.839996
6/10/2016,30.00103,47.460339,41.93,35.956238,49.553902,106.490028,200.154099,56.362823,29.321383,263.339996
6/13/2016,29.805164,47.370232,42.07,35.831417,48.633347,105.600479,198.610565,55.663849,29.208605,261.160004
6/14/2016,29.924595,47.748688,42.349998,36.000809,48.513668,105.600479,198.219925,55.491375,29.490543,261.640015
6/15/2016,29.78606,47.613529,41.66,35.920574,49.047585,105.297455,197.943634,55.482296,29.575127,260.369995
6/16/2016,30.144348,48.172203,41.759998,36.098885,49.176468,105.610268,198.534332,55.836319,29.932249,262.119995
6/17/2016,29.79561,48.460552,41.77,36.312851,49.29615,104.372375,197.795395,56.008801,29.91345,262.670013
6/20/2016,29.838602,48.442528,42.279999,36.357433,49.609138,105.029045,199.069244,56.807629,30.317556,263.470001
6/21/2016,29.876823,48.748894,42.919998,36.615982,49.599934,105.362282,199.634293,57.14798,30.533703,263.76001
6/22/2016,29.924595,48.685825,42.700001,36.821041,49.747223,105.107468,199.308655,57.332718,30.420439,262.869995
6/23/2016,30.072691,49.262512,43.669998,37.338139,51.137264,106.60704,201.904175,58.330288,31.100012,267.820007
6/24/2016,29.451651,49.046261,41.099998,37.017178,47.979736,102.216125,194.653976,55.679333,30.071211,254.029999
6/27/2016,29.838602,49.3256,41.200001,37.471874,47.077587,100.187294,191.16777,55.614677,29.476583,247.929993
6/28/2016,30.130016,49.397686,42.509998,37.462955,48.33876,102.382736,194.615646,56.556824,30.080656,253.470001
6/29/2016,30.545633,49.613945,43.450001,37.926563,49.29615,104.195969,197.929489,57.683712,30.826298,258.950012
6/30/2016,31.14279,50.316792,43.27,38.523903,49.314556,105.401489,200.630341,58.367241,31.430365,262.529999
7/1/2016,31.317898,50.668213,42.990002,38.755711,48.789833,105.930756,201.051773,58.579681,31.44924,263.029999
7/5/2016,31.188372,50.938549,43.209999,38.648716,47.814034,105.283882,199.605576,58.034718,31.241587,260.130005
7/6/2016,31.231548,51.20705,43.150002,38.856068,48.209877,106.146393,200.802734,58.20097,31.392611,262.100006
7/7/2016,31.788055,50.406086,42.959999,38.134842,48.725395,106.460014,200.678253,57.683712,31.298225,262.579987
7/8/2016,32.195835,50.879383,43.580002,38.414318,49.885307,108.106621,203.666428,58.117844,31.940046,268.029999
7/11/2016,32.33976,50.906685,44.040001,38.324165,49.820866,108.724083,204.384735,58.404186,32.270401,269.880005
7/12/2016,32.215031,50.488003,43.639999,38.234009,50.281151,109.272949,205.869247,58.773655,32.487484,271.549988
7/13/2016,32.061508,50.970406,44.209999,38.39629,50.474468,109.008316,205.840546,58.62587,32.657375,272.029999
7/14/2016,32.152649,50.824772,44.029999,38.558567,50.520493,109.753204,206.989853,59.041519,32.666821,272.190002
7/15/2016,32.085491,50.824772,44.41,38.66674,50.400818,109.576782,206.712097,58.829075,32.704571,273.079987
7/18/2016,32.075901,50.906685,44.369999,38.630684,50.953163,110.302063,207.267593,58.709,32.459164,273.5
7/19/2016,32.186241,50.697346,44.380001,38.558567,50.759842,109.900223,207.05687,58.154793,32.157131,273.01001
7/20/2016,32.200638,50.624531,44.540001,38.504471,51.385822,111.184174,207.918869,58.468838,32.072182,277
7/21/2016,32.152649,50.39698,44.669998,38.333179,55.169338,110.929352,207.133484,58.173271,31.590818,276.429993
7/22/2016,32.363747,51.061413,45.439999,38.865082,56.292423,111.389992,208.062546,58.79213,32.42141,278.950012
7/25/2016,32.368542,50.852074,45.040001,38.711826,55.905788,111.399803,207.497421,58.561214,32.591305,279.350006
7/26/2016,32.229412,49.88728,44.98,38.20697,56.476536,111.527222,207.593216,58.302582,32.525238,279.850006
7/27/2016,32.584427,50.351471,45.639999,38.549545,57.544392,112.301506,207.37291,58.367241,32.440292,281.040009
7/28/2016,32.555645,49.932785,46.220001,38.387272,57.470745,112.69355,207.612381,58.228687,32.157131,280.390015
7/29/2016,32.263004,50.433388,46.34,39.027355,57.608833,112.938583,207.947586,58.838314,32.534676,281.26001
8/1/2016,32.402126,49.605122,47.07,38.928196,56.936817,113.536438,207.775208,58.69976,32.355339,283.070007
8/2/2016,32.095085,49.150028,46.810001,38.910164,55.786106,112.673943,206.443924,58.551975,31.741837,280.269989
8/3/2016,32.066299,49.059013,47.209999,38.892132,56.163544,113.046394,207.047287,58.65358,31.798466,281.720001
8/4/2016,32.229412,49.086311,47.330002,38.838036,56.135929,113.369812,207.267593,58.515026,31.751276,282.559998
8/5/2016,32.33017,48.822361,47.779999,38.910164,57.074905,114.457748,208.962814,58.570446,31.524752,285.019989
8/8/2016,32.176643,48.776855,47.610001,38.702808,56.688267,114.330338,208.838333,58.385712,31.402052,284.700012
8/9/2016,32.095085,48.840557,47.639999,38.838036,57.065704,114.594971,208.962814,58.838314,31.439804,285
8/10/2016,32.248608,48.977097,47.200001,38.94622,56.807941,114.300934,208.445602,59.096943,31.203844,284.019989
8/11/2016,32.469292,49.022602,46.830002,39.117512,56.835556,114.790993,209.412964,59.420235,31.043383,284.399994
8/12/2016,32.387737,48.831467,46.950001,39.018345,56.807941,114.8694,209.230988,59.235489,30.769663,285.079987
8/15/2016,32.392536,48.795055,46.77,38.783939,57.470745,115.359459,209.834366,59.466415,30.760227,287.410004
8/16/2016,32.291782,48.021393,46.240002,37.828327,57.139347,114.722382,208.752121,58.810604,30.297737,285.929993
8/17/2016,32.51247,48.394573,46.380001,37.738167,57.332661,114.928215,209.144775,58.829075,30.127846,283.809998
8/18/2016,32.33976,48.121517,46.98,37.323463,58.032291,114.957611,209.614075,58.607395,30.288301,284.079987
8/19/2016,31.802443,47.739246,46.27,36.971863,57.774529,114.928215,209.307571,58.007,29.995707,283.160004
8/22/2016,31.874401,47.830257,46.709999,36.88171,57.83897,115.016418,209.298019,57.997768,29.986265,283.850006
8/23/2016,31.500204,47.903076,46.830002,36.827618,58.07832,115.222237,209.719452,58.20097,30.080656,285.75
8/24/2016,31.514599,47.812054,46.209999,36.845654,57.636444,114.477348,208.646774,58.043953,30.061777,284.529999
8/25/2016,31.452225,48.012295,46.279999,37.025955,57.664066,114.291138,208.503098,58.034718,30.212791,285.709991
8/26/2016,31.42824,47.393368,45.959999,36.674362,57.967846,114.457748,208.110382,57.582115,30.061777,285.269989
8/29/2016,31.500204,47.784744,46.73,36.962849,58.46917,114.614571,209.135178,57.831501,30.439316,287.790009
8/30/2016,31.44743,47.575405,46.099998,36.863674,58.432034,114.242119,208.79039,57.425083,30.40156,286.98999
8/31/2016,31.308304,47.630016,46.34,36.854671,58.552727,114.124504,208.196609,57.166454,30.40156,286.149994
9/1/2016,31.610542,47.839363,46.25,36.926788,58.92408,114.418533,208.206161,57.341953,30.175035,286.600006
9/2/2016,31.740074,48.130619,47.290001,36.91777,58.812675,114.790993,209.144775,57.757607,30.543142,289.709991
9/6/2016,31.826429,48.704037,47.209999,37.170204,58.571301,115.506477,209.776901,58.339527,30.599766,290.190002
9/7/2016,31.83123,48.886074,46.73,37.206264,57.958569,115.575066,209.757751,58.293346,30.85461,289.51001
9/8/2016,31.740074,48.785957,46.709999,37.13414,58.19994,114.898811,209.278885,58.265636,30.845177,287.790009
9/9/2016,31.23634,47.165821,44.639999,35.799877,56.185371,112.007477,204.269806,56.750797,29.825809,280.089996
9/12/2016,31.548176,47.848465,45.93,36.701408,57.791462,114.016701,207.200531,57.526688,30.826298,284.959991
9/13/2016,31.073229,46.829052,45.34,36.034271,56.900219,112.997383,204.221954,56.15041,30.052332,280.459991
9/14/2016,31.265125,46.865463,45.869999,35.962151,57.17873,113.536438,204.145294,55.919487,30.052332,280.630005
9/15/2016,31.778458,47.311451,47.18,36.467007,58.060688,115.300652,206.185333,56.390564,30.458193,284.570007
9/16/2016,31.624939,47.220436,46.549999,36.241623,58.478455,115.245628,205.388382,56.011856,30.373247,281.279999
9/19/2016,31.591358,46.601509,45.93,36.11541,58.357769,114.744514,205.426849,56.030334,30.392126,282.730011
9/20/2016,31.773663,46.665218,44.5,36.025257,58.209221,114.960686,205.436478,56.17812,30.042898,281.320007
9/21/2016,32.219822,47.21133,45.880001,36.575191,59.016911,116.090637,207.746719,57.240353,30.241108,285.100006
9/22/2016,32.286987,47.648216,47.029999,37.062019,58.970493,117.014244,209.055832,57.859211,30.835733,288.720001
9/23/2016,32.215031,47.839363,47.290001,37.215279,58.25565,116.267502,207.91037,57.665241,30.882933,286.790009
9/26/2016,31.572168,47.466187,46.919998,37.089069,57.84716,115.294754,206.225815,57.286537,30.691881,284.410004
9/27/2016,31.744871,47.775646,46.900002,37.377556,58.775539,116.434532,207.506073,57.619061,30.805937,287.100006
9/28/2016,31.989548,47.384266,46.810001,36.827618,58.905514,116.631035,208.536041,57.554401,31.053068,287.869995
9/29/2016,31.783253,47.438877,46.459999,36.719433,62.619022,115.786041,206.649353,57.231113,30.815437,285.779999
9/30/2016,31.826429,47.311451,46.720001,36.611252,63.593819,116.650703,208.208755,57.129509,30.625343,287.679993
10/3/2016,31.88665,47.220436,46.880001,36.755501,62.303375,116.483665,207.708206,57.046371,30.606333,286.410004
10/4/2016,31.713223,46.65612,46.75,35.971165,61.904167,116.306801,206.649353,56.584538,30.368702,285.529999
10/5/2016,31.698772,46.27639,46.07,35.73391,62.052692,116.71949,207.563828,56.298199,30.18811,286.609985
10/6/2016,31.510893,46.267178,45.5,35.688282,62.702568,116.66053,207.708206,55.790176,30.083553,285.709991
10/7/2016,31.486805,45.954197,45.27,35.469284,63.306015,116.405067,206.995895,55.374523,29.959986,285
10/10/2016,31.689137,46.202744,46.150002,35.597038,62.433346,117.141991,208.07399,55.586967,30.283157,285.820007
10/11/2016,31.294107,45.935787,45.610001,35.679161,61.356419,115.471611,205.446121,55.291389,30.036024,281.570007
10/12/2016,31.428989,46.304005,46.029999,35.889042,61.328575,115.373352,205.715652,55.309864,30.064541,277.809998
10/13/2016,31.371187,46.294807,46.009998,35.925533,60.994347,114.960686,205.041824,55.300629,29.940979,276.230011
10/14/2016,31.409718,46.285591,46.23,35.788666,60.994347,115.098236,205.147736,55.466888,29.950481,276.320007
10/17/2016,31.323004,46.423683,46.52,35.834282,60.520893,114.783829,204.435425,55.374523,29.874441,276.160004
10/18/2016,31.25556,46.27639,47.349998,35.916416,61.365704,115.805702,205.715652,55.697807,30.093054,278.839996
10/19/2016,31.27002,46.377655,47.32,35.934666,61.077915,115.79586,206.264328,55.725517,30.254644,278.790009
10/20/2016,31.00024,45.236156,47.049999,35.268532,62.516891,115.658302,205.879288,55.19902,29.864935,277.299988
10/21/2016,30.860531,44.370834,46.75,34.210014,63.064632,116.090637,205.975525,54.497025,29.769884,277.100006
10/24/2016,31.294107,44.380039,51.189999,33.635136,63.185326,117.485886,206.851486,54.358471,30.1691,282.709991
10/25/2016,31.082136,44.039433,49.599998,33.48914,62.860394,117.112518,206.158432,54.460079,29.940979,280.570007
10/26/2016,30.137918,43.846119,49.5,33.242756,63.3153,116.316628,205.744553,54.330761,29.741369,281.440002
10/27/2016,29.617632,44.68383,49.5,33.324879,65.069916,115.786041,205.195847,54.561684,30.235634,278.980011
10/28/2016,29.810333,44.380039,49.349998,33.315754,63.50098,115.058929,204.589417,54.47855,29.998005,279.51001
10/31/2016,29.781425,44.278786,49.73,33.571266,63.798065,114.950851,204.59903,54.524734,29.845922,280.920013
11/1/2016,29.603184,43.873737,49.290001,33.361389,63.445274,114.086197,203.116638,54.182976,29.190073,279.049988
11/2/2016,29.612814,43.210934,49.18,33.188004,62.284801,113.172409,201.89415,53.61953,28.163527,277.059998
11/3/2016,29.36231,43.146496,49.52,33.425262,62.154827,112.062111,200.970062,53.656479,27.897387,277.320007
11/4/2016,29.222607,43.339813,49.349998,33.306625,61.950588,111.669083,200.748672,53.185402,28.192043,276.299988
11/7/2016,29.632084,43.689629,50.349998,33.589516,63.556675,114.322006,205.17659,53.573345,28.439173,281.790009
11/8/2016,30.118649,43.864532,50.459999,33.753765,63.380287,115.068779,206.100693,53.822742,28.895418,283.269989
11/9/2016,30.566669,44.057854,53.009998,34.164391,63.018223,115.599358,208.285767,53.61953,29.522755,287.51001
11/10/2016,31.361549,42.980797,52.18,33.37051,61.560665,113.732468,208.805557,52.280193,28.857397,284.279999
11/11/2016,32.016716,42.980797,52.540001,33.315754,62.089844,113.781593,208.32428,51.818352,29.171068,287.359985
11/14/2016,32.402115,42.511307,52.919998,32.969006,61.207886,112.631989,208.48793,51.171783,29.228096,288.059998
11/15/2016,32.267227,43.606773,53.459999,33.553013,61.987717,114.194283,210.114716,51.72599,29.380175,290.76001
11/16/2016,32.503284,44.122288,52.73,33.899765,61.551388,114.872253,209.720016,51.883011,29.465725,290.279999
11/17/2016,32.994659,44.039433,53.389999,34.13702,61.894878,115.707436,210.798157,52.187828,29.522755,284.100006
